Review,Rating,sentiment,review_length,polarity,label
finally recieved toner super surprised amount recieve athe product smell great felt amazing skin could feel skin loving product trying find product new well definitely repurchasing product exciting pair good belif aqua bomb face cream,5,positive,71,0.41884469696969695,2
gentle work wonder highly recommend,5,positive,8,0.21000000000000002,2
creamy gentle yet feel luxurious ive using product skin care routine say definitely see difference night owl barely get recommended hour sleep eye started raccoon like puffy morning using product pas three week eye began look brighter youthful recommend eye cream starting find skincare especially delicate eye area,4,positive,95,0.07142857142857142,2
mask amazing skin never felt looker good solely using mask,5,positive,18,0.7250000000000001,2
got try product free influenster say overall not heavily impressed not see much change using stung little upon application well,3,neutral,38,-0.017499999999999995,1
whaaaaa reason product one highest rated mask ive ever seen used last week word glorious fan exfoliators particularly chemical one tried found thought liked idea skin could smooth soft switching exfoliators skin glow tone even face look plump serum sink right feel extra hydrated dont know else say try stinking amazeballs,5,positive,112,0.21158008658008656,2
love double cleansing one big part typically use cheaper drug store micelle water love doesnt irritate sensitive skin,4,positive,32,0.15555555555555556,2
love laneige lip mask decided try nice mask feel like doesnt anything special skin,3,neutral,27,0.48571428571428577,1
really like project not box packaging self beautiful well thought product feel good wear longlasting definitely something would recommend,5,positive,36,0.3541666666666667,2
found cleanser little drying skin left skin squeaky clean great far feeling clean stripping find need use little moisturizer afterward normally light lemon scent not overpowering,4,positive,56,0.22803030303030303,2
face oil absolute favorite step routine one really nice thankful brand sent review seal evening skincare product leaf skin glowing radiant smell nice not overpowering sensitive nose,4,positive,53,0.43,2
perfect lip balm exactly ive looking fruity smell goopy texture natural long lasting balm keep lip soft hydrated hour use lipstick happy price usual fresh one little high side would break stocked dont want without,5,positive,69,0.2552083333333333,2
impressed result brighteni eye cream never used brand plan continued use texture cream not heavy absolutely love applicator product keeper,5,positive,45,0.47500000000000003,2
really make skin glow smell refreshing bit sticky though,4,positive,16,0.35,2
nice thick serum leaf skin feeling plump moisturized cant justify costits nice not nice enough price,3,neutral,28,0.11999999999999997,1
good product need mask cure dryness leaf face smooth infact ultimate smooth silkiness doesnt dry face not burn tingle smell fantastic ever issue needing softer skin definitly product would,4,positive,64,0.3572222222222223,2
jelly cleanser really get dirt grime gentle face feel refreshed using prefer scrub cleanser job,4,positive,30,0.2,2
product gifted glow recipe think lip pop easily favorite product brand love moisturizing also exfoliating lip leave prettiest tint color lip,5,positive,44,0.5416666666666666,2
love new eye cream got try free opinion influenster ive using nightly light moisturizing cream love color presentation great pump bottle saw result not major though smell like vanilla mixed something else nice,5,positive,58,0.34851136363636365,2
sent product influenster far good,3,neutral,11,0.39999999999999997,1
loooove cream hydrate really well never sting perfect make day cream feel like make last longer second jar,5,positive,37,0.39999999999999997,2
